,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
22398,988969807418453897,https://www.airbnb.com/rooms/988969807418453897,20241129051305,2024-11-29,city scrape,Hermoso triplex en saavedra,"Forget the worries in this spacious and serene space.<br />Super quiet. 50 meters from the park and 5 blocks from Gral Paz, giving you a quick departure in all directions",,https://a0.muscache.com/pictures/hosting/Hosting-988969807418453897/original/1d1bd925-7543-4147-8448-529d9374f1e6.jpeg,539017295,https://www.airbnb.com/users/show/539017295,Maximiliano,2023-09-26,"Buenos Aires, Argentina",,within a day,0.8,0.0,f,https://a0.muscache.com/im/pictures/user/User-539017295/original/6092e017-743a-4eb6-aecf-90c869fa4f8b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-539017295/original/6092e017-743a-4eb6-aecf-90c869fa4f8b.jpeg?aki_policy=profile_x_medium,Palermo Hollywood,2,2,"['email', 'phone']",t,t,,Saavedra,,-34.5493037140724,-58.4827985242009,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Wifi"", ""Essentials"", ""Pets allowed"", ""Outdoor dining area"", ""Cleaning products"", ""Hair dryer"", ""Clothing storage: closet"", ""Smoking allowed"", ""Cooking basics"", ""Host greets you"", ""First aid kit"", ""Kitchen"", ""Hangers"", ""Air conditioning"", ""Extra pillows and blankets"", ""Washer"", ""Refrigerator"", ""Outdoor shower"", ""Books and reading material"", ""Heating - split type ductless system"", ""Bidet"", ""Free parking on premises"", ""Dishes and silverware"", ""Drying rack for clothing"", ""TV"", ""Hot water"", ""Iron"", ""Fire pit"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Exterior security cameras on property"", ""Bathtub"", ""Sedal shampoo"", ""Room-darkening shades"", ""Conditioner"", ""Dove body soap"", ""BBQ grill"", ""Shower gel""]",80759.0,2,100,3,5,1125,1125,4.0,1125.0,,t,27,57,87,87,2024-11-29,0,0,0,,,,,,,,,,,t,2,2,0,0,
22404,989052716592242015,https://www.airbnb.com/rooms/989052716592242015,20241129051305,2024-11-29,city scrape,Hermoso departamento a estrenar,"Take a few days of rest in this quiet brand new home. Every detail was thought out for an unforgettable stay.<br />It is located in the neighborhood of Flores, close to Caballito. The area has great dining options and a great variety of public transport. <br />You'll be in 15 minutes in downtown. <br /><br />The building does not have parking but there are several private parking lots in the area.",,https://a0.muscache.com/pictures/miso/Hosting-989052716592242015/original/557e0ec1-c223-4c10-bcab-0f5bc8a7a195.jpeg,515403141,https://www.airbnb.com/users/show/515403141,HernÃ¡n Lucas,2023-05-18,,,within a day,0.93,0.97,t,https://a0.muscache.com/im/pictures/user/e3e7970f-7b56-440e-973e-08cb0dfe4bcb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e3e7970f-7b56-440e-973e-08cb0dfe4bcb.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,t,,Flores,,-34.6289080518221,-58.4561604514842,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""TV"", ""Air conditioning"", ""Washer""]",30285.0,2,365,1,2,99,365,1.3,358.9,,t,0,0,0,105,2024-11-29,4,4,0,2024-08-24,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,6,6,0,0,1.22
22407,989109187621743012,https://www.airbnb.com/rooms/989109187621743012,20241129051305,2024-11-29,city scrape,Ideal 2amb nuevo 1Â°Piso,"From this central home you will have everything at your fingertips, very close to gastronomic and cultural poles for you to enjoy the city.<br /><br />We look forward to seeing you at our super comfortable first floor apartment with all the equipment you need.<br /><br />The building does not have parking but there are several private parking lots in the area.",,https://a0.muscache.com/pictures/miso/Hosting-989109187621743012/original/957f9050-3596-4c12-b353-73205679e28f.jpeg,515403141,https://www.airbnb.com/users/show/515403141,HernÃ¡n Lucas,2023-05-18,,,within a day,0.93,0.97,t,https://a0.muscache.com/im/pictures/user/e3e7970f-7b56-440e-973e-08cb0dfe4bcb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e3e7970f-7b56-440e-973e-08cb0dfe4bcb.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,t,,Flores,,-34.6280719,-58.4556074,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Essentials"", ""TV"", ""Air conditioning""]",31728.0,1,365,1,4,25,99,1.7,79.4,,t,20,50,80,84,2024-11-29,19,18,4,2023-10-15,2024-11-10,5.0,4.89,4.95,4.95,4.84,4.89,4.95,,f,6,6,0,0,1.38
22411,989133594767495895,https://www.airbnb.com/rooms/989133594767495895,20241129051305,2024-11-30,city scrape,Roof for Nomads super Couzy,"Great location China Town, Fleni, River stadium and all major transports. Oâ€™Higgins street is a quiet Residential area, surrounded by coffee shops, cinema and good restaurants. Breakfast served at Mora for extra u$5. Unit is fully equipped with 1,60x2 QBed, high speed wifi and 55 inch smart TV. No laundry in premises, STREET PARKING.  Pets YES !<br />No noisy guests allowed. Max 2 pple.<br />We look forward to seeing you at our small, fully-equipped home. Breakfast is at Mora House for $5 p/d Rooffornomads","Near China Town, Roosevelt and Ohiggins are very quiet streets near Monroe that has many commercial shops and few blocks from Cabildo avenue with subway and buses. Peaceful area near Fleni hospital, River Soccer Stadium and the best restaurants. Hope to meet you soon. Roof for nomads",https://a0.muscache.com/pictures/hosting/Hosting-989133594767495895/original/e7589f5a-558d-4817-a9b9-5d5cf2153b6c.jpeg,47423210,https://www.airbnb.com/users/show/47423210,Rooffornomads,2015-10-25,"Miami Beach, FL","Since our adolescence we love to travel around the world. Experience new adventures,  new cultures, meeting people all over the world.

We feel very comfortable with our nomad lifestyle, we love it !!! â¤ï¸
From all the experiences we had we try to offer you a nice cousy place to stay. 

Remember â€¦ life is too short ! Enjoy & Love â¤ï¸",within a day,1.0,0.93,f,https://a0.muscache.com/im/pictures/user/User-47423210/original/05919e4c-e65e-4c79-b27b-8efe78b7aa88.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-47423210/original/05919e4c-e65e-4c79-b27b-8efe78b7aa88.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Buenos Aires, Argentina",Belgrano,,-34.5555079342014,-58.456563167274,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Breakfast"", ""Freezer"", ""Wifi"", ""Essentials"", ""Pets allowed"", ""Coffee"", ""Fire extinguisher"", ""Free street parking"", ""Cooking basics"", ""Laundromat nearby"", ""First aid kit"", ""Kitchen"", ""Single oven"", ""Elevator"", ""HDTV"", ""Body soap"", ""Hangers"", ""Microwave"", ""Refrigerator"", ""Heating - split type ductless system"", ""Books and reading material"", ""City skyline view"", ""Cleaning available during stay"", ""Bidet"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""AC - split type ductless system"", ""Wine glasses"", ""Paid parking garage off premises"", ""Shampoo"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Room-darkening shades"", ""Private patio or balcony"", ""Conditioner"", ""Blender"", ""Coffee maker"", ""Cleaning products""]",45427.0,2,365,2,2,365,365,2.0,365.0,,t,25,55,85,86,2024-11-30,3,0,0,2023-11-07,2023-11-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.23
22458,990012000119275063,https://www.airbnb.com/rooms/990012000119275063,20241129051305,2024-11-30,city scrape,PipÃ­ cucÃº,Relax in this quiet and stylish space.,,https://a0.muscache.com/pictures/hosting/Hosting-990012000119275063/original/eaab6e1e-91d4-4aea-9285-8c717fc355ff.jpeg,111736655,https://www.airbnb.com/users/show/111736655,Flavia,2017-01-16,,,within a day,0.5,0.78,f,https://a0.muscache.com/im/pictures/user/User-111736655/original/f2f4e9df-3e54-45aa-a2c4-bdf157d906d5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-111736655/original/f2f4e9df-3e54-45aa-a2c4-bdf157d906d5.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Chacarita,,-34.58421,-58.44498,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Essentials"", ""Free street parking"", ""Host greets you"", ""Kitchen"", ""Central heating"", ""Backyard"", ""Air conditioning"", ""Washer"", ""Refrigerator"", ""Oven"", ""Bidet"", ""Dishes and silverware"", ""TV"", ""Hot water"", ""Iron"", ""Portable fans"", ""Bathtub"", ""Shared outdoor pool - available seasonally, open specific hours""]",26247.0,7,365,7,7,365,365,7.0,365.0,,t,15,45,75,255,2024-11-30,6,6,0,2023-12-13,2024-03-07,4.67,4.67,4.17,5.0,5.0,4.83,4.5,,f,1,1,0,0,0.51
22471,990212529311109578,https://www.airbnb.com/rooms/990212529311109578,20241129051305,2024-11-30,city scrape,Excelente Ubicacion. Amplio estudio.,Spacious and comfortable studio in downtown Buenos Aires. Queen bed and sofa bed for a third guest.<br />High-speed internet and Smart TV.<br />Dining room for 4.,,https://a0.muscache.com/pictures/miso/Hosting-818735965290643503/original/8ae9db44-0dfd-47d9-8ff5-64b861de85fd.jpeg,476422333,https://www.airbnb.com/users/show/476422333,Lucia,2022-08-23,,,within a day,0.96,0.43,,https://a0.muscache.com/im/pictures/user/a5cd9c40-43b6-48df-bff7-307d325ad0d0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5cd9c40-43b6-48df-bff7-307d325ad0d0.jpg?aki_policy=profile_x_medium,Belgrano Residencial,14,17,"['email', 'phone']",t,t,,San Nicolas,,-34.6043937,-58.37717,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Freezer"", ""Essentials"", ""Self check-in"", ""Pets allowed"", ""Coffee"", ""Fire extinguisher"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Body soap"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Extra pillows and blankets"", ""Refrigerator"", ""Clothing storage"", ""Bidet"", ""Dishes and silverware"", ""Heating"", ""TV"", ""Hot water"", ""Iron"", ""Shampoo"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Building staff"", ""Room-darkening shades"", ""Dining table"", ""Cleaning products"", ""Toaster"", ""Fast wifi \u2013 111 Mbps""]",34323.0,1,365,1,1,365,365,1.0,365.0,,t,24,54,84,264,2024-11-30,12,9,1,2023-10-08,2024-11-02,4.5,4.5,4.42,4.5,4.25,4.92,4.42,,f,1,1,0,0,0.86
22472,990481357042107932,https://www.airbnb.com/rooms/990481357042107932,20241129051305,2024-11-30,city scrape,Dream Apartment in Recoleta: Spaciousness and Beau,"Are you looking for the perfect getaway in Buenos Aires? We present a gem in the heart of Juan MarÃ­a GutiÃ©rrez, Recoleta. This elegant and cozy 2-room apartment offers you comfort, space, and an exceptional location to make your stay unforgettable.","But this listing is not just about the apartment. Recoleta is a neighborhood filled with life and culture. From here, you can explore the famous Recoleta craft fair, visit the Recoleta Cemetery with its stunning architecture, and enjoy charming restaurants and cafes. Your adventure begins right at your accommodation's doorstep!",https://a0.muscache.com/pictures/prohost-api/Hosting-990481357042107932/original/ac24cd6b-73d9-414a-9a54-cd73d24da75a.jpeg,160000912,https://www.airbnb.com/users/show/160000912,Leonel,2017-11-24,"Buenos Aires, Argentina","Nacido en RÃ­o Gallegos, Santa Cruz, actualmente me encuentro en Buenos Aires estudiando dos tecnicaturas:
- Martillero pÃºblico y corredor.

AdemÃ¡s, en mi tiempo libre trabajo administrando consorcios.
Me gusta hacer trekking, pescar y pasar tiempo en familia.
",within a day,0.91,0.65,f,https://a0.muscache.com/im/pictures/user/945c033a-6064-4e3a-8c38-e51b53ee4285.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/945c033a-6064-4e3a-8c38-e51b53ee4285.jpg?aki_policy=profile_x_medium,Barrio Norte,10,14,"['email', 'phone']",t,t,"Buenos Aires, Argentina",Recoleta,,-34.58792,-58.39811,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"[""Bed linens"", ""Wifi"", ""Hair dryer"", ""Stove"", ""Free street parking"", ""Cooking basics"", ""Kitchen"", ""Elevator"", ""Microwave"", ""Air conditioning"", ""Extra pillows and blankets"", ""Washer"", ""Refrigerator"", ""Clothing storage"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Dedicated workspace"", ""Hot water"", ""Shampoo"", ""Ethernet connection"", ""Exterior security cameras on property"", ""Bathtub"", ""Room-darkening shades"", ""Cleaning products"", ""Toaster""]",30285.0,2,90,2,2,90,90,2.0,90.0,,t,3,3,3,3,2024-11-30,1,0,0,2023-11-10,2023-11-10,4.0,4.0,5.0,5.0,4.0,5.0,4.0,,f,8,8,0,0,0.08
22490,990655058376779440,https://www.airbnb.com/rooms/990655058376779440,20241129051305,2024-11-30,city scrape,Confortable Studio en Belgrano,Bright and comfortable apartment located in a strategic part of the city. It's equipped with everything you might need for your stay. You'll also find a number of restaurants in the neighborhood. Also parks and walks. It is an ideal place to enjoy the famous Chinatown and all its history along with its typical shops.<br /><br />We hope you enjoy your stay! We'll do our best to make it happen.,"The area where the apartment is located is known as Bajo Belgrano. An elegant neighborhood of beautiful houses and large residential building complexes. A few blocks from the famous River Plate court, stadium where the best concerts are held. Also in the vicinity of the Palermo forests, park area and corridor circuit. Very close to the  main Cabildo and Libertador avenues that offer restaurants and exceptional cafes.",https://a0.muscache.com/pictures/bcd43934-8aac-4d45-a533-09d68e458851.jpg,154625223,https://www.airbnb.com/users/show/154625223,Juan Pablo,2017-10-14,"Buenos Aires, Argentina",,within a day,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/13bd1462-d29a-4cab-ad08-e18384f5490f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13bd1462-d29a-4cab-ad08-e18384f5490f.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Buenos Aires, Argentina",Belgrano,,-34.5543655,-58.4557648,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Bed linens"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Free street parking"", ""Cooking basics"", ""Host greets you"", ""Kitchen"", ""Elevator"", ""Microwave"", ""Electric stove"", ""Refrigerator"", ""50 inch HDTV"", ""Oven"", ""Bidet"", ""Dishes and silverware"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""AC - split type ductless system"", ""Wine glasses"", ""Paid parking garage off premises"", ""Bathtub"", ""Shared outdoor pool - available seasonally, olympic-sized"", ""Coffee maker: drip coffee maker"", ""Shared gym in building"", ""River view"", ""Toaster""]",35332.0,3,365,3,3,365,365,3.0,365.0,,t,26,56,86,86,2024-11-30,7,5,0,2023-11-14,2024-05-25,4.71,5.0,4.71,4.71,4.57,5.0,5.0,,t,2,2,0,0,0.55
22549,992141910985809035,https://www.airbnb.com/rooms/992141910985809035,20241129051305,2024-11-30,previous scrape,Big & sunny apt in Recoleta,"This unique home has its own personality. Un Oasis en plena Recoleta.<br />Two floors to enjoy every corner! <br />Recently renovated, with a large terrace and barbecue, playroom, 3 bedrooms, 3 bathrooms, super equipped kitchen, large dining room.<br />Very bright<br />In a wooded block old French style building <br />Close to everything!","Barrio Norte/ Recoleta is full of life! A strategic point in the city, wooded and quiet block but a walking distance from the points of interest in the area",https://a0.muscache.com/pictures/airflow/Hosting-992141910985809035/original/98b9851a-ce27-4deb-9743-dc350463476d.jpg,14727692,https://www.airbnb.com/users/show/14727692,Maria,2014-04-25,"Buenos Aires, Argentina","Born in Barcelona but lived most of my life in Buenos Aires, city that I love!_x000D_
_x000D_
Architect and landscape designer. Actually living in Uruguay with my husband and our 3 kids_x000D_
_x000D_
Love traveling!",within a day,0.8,0.5,f,https://a0.muscache.com/im/users/14727692/profile_pic/1398460340/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14727692/profile_pic/1398460340/original.jpg?aki_policy=profile_x_medium,Palermo,2,2,"['email', 'phone']",t,t,"Buenos Aires, Argentina",Recoleta,,-34.5882190617507,-58.4010984844272,Entire rental unit,Entire home/apt,5,,3 baths,3.0,,"[""Wifi"", ""Children's playroom"", ""Outdoor dining area"", ""Paid parking on premises"", ""Fire extinguisher"", ""Changing table"", ""First aid kit"", ""Kitchen"", ""Air conditioning"", ""Washer"", ""Refrigerator"", ""Outdoor shower"", ""Indoor fireplace"", ""Dedicated workspace"", ""Iron"", ""Fire pit"", ""Outdoor playground"", ""BBQ grill"", ""Baby bath""]",,90,365,90,90,365,365,90.0,365.0,,t,0,0,27,68,2024-11-30,0,0,0,,,,,,,,,,,f,2,2,0,0,
22582,993385554662643926,https://www.airbnb.com/rooms/993385554662643926,20241129051305,2024-11-30,city scrape,Alegre y Luminoso estudio en pleno centro porteÃ±o.,"Enjoy a stylish experience at this centrally located, purely touristy, and comfortable home.<br /><br />Close to various transportation, restaurants, and iconic places to enjoy the city of Buenos Aires.<br /><br />Some of the attractions, with which we can find ourselves nearby, are the Galerias Pacifico,  Puerto Madero, Plaza San Martin, Av. 9 de Julio and Teatro ColÃ³n.",,https://a0.muscache.com/pictures/25d1ab0a-1ab7-4e02-8a62-3f372aa61152.jpg,538965175,https://www.airbnb.com/users/show/538965175,Mauro,2023-09-25,"Buenos Aires, Argentina",,within a day,1.0,0.75,t,https://a0.muscache.com/im/pictures/user/User-538965175/original/61fe280a-d881-42ec-ae9e-ef317b9eba05.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-538965175/original/61fe280a-d881-42ec-ae9e-ef317b9eba05.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,San Nicolas,,-34.5989290141372,-58.3740193730163,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Wifi"", ""Essentials"", ""Coffee"", ""Hair dryer"", ""Clothing storage: closet"", ""Mini fridge"", ""Stove"", ""Cooking basics"", ""Laundromat nearby"", ""Kitchen"", ""Elevator"", ""Host greets you"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Extra pillows and blankets"", ""City skyline view"", ""Bidet"", ""Dishes and silverware"", ""Heating"", ""TV with Netflix, Roku"", ""Long term stays allowed"", ""Stainless steel single oven"", ""Dedicated workspace"", ""Bread maker"", ""Hot water"", ""Wine glasses"", ""Shampoo"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Bathtub"", ""Private entrance"", ""Coffee maker: french press"", ""Room-darkening shades"", ""Conditioner"", ""Dove body soap"", ""Cleaning products"", ""Toaster""]",25237.0,3,1125,3,3,1125,1125,3.0,1125.0,,t,15,45,75,350,2024-11-30,17,16,1,2023-11-25,2024-11-16,4.94,4.94,4.94,4.94,5.0,5.0,4.94,,f,2,2,0,0,1.37
22600,993594252308827528,https://www.airbnb.com/rooms/993594252308827528,20241129051305,2024-11-29,city scrape,Luminoso departamento en Devoto,"TWO-ROOM APARTMENT IN VILLA DEVOTO <br /><br />Devoto is characterized by being a residential, quiet and safe neighborhood and is called â€œEl JardÃ­n de Buenos Airesâ€. Declared the City of Buenos Aires Wine District, is the booming gastronomic pole with trendy restaurants and world-class chefs.<br /><br />Just one block away are two mini markets and several places to enjoy a coffee â˜•ï¸ <br /><br />Nearby there are numerous colectivos and the San MartÃ­n train (15min from palermo).",,https://a0.muscache.com/pictures/hosting/Hosting-993594252308827528/original/a864ea11-b16b-40b6-87f1-bb2f8b476bf6.jpeg,491040590,https://www.airbnb.com/users/show/491040590,MarÃ­a Victoria,2022-12-11,,"Hola! Mi nombre es MarÃ­a Victoria. Estudio AgronomÃ­a y me encanta el campo. AdemÃ¡s me encanta la aventura y los viajes. Con mi familia creamos este pequeÃ±o emprendimiento con mucho amor para que se puedan sentir como en casa y que, a su vez, la traten como tal.",within a day,0.67,1.0,f,https://a0.muscache.com/im/pictures/user/User-491040590/original/c0d9eb55-ecc9-4c37-9bb2-067deb7df664.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-491040590/original/c0d9eb55-ecc9-4c37-9bb2-067deb7df664.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Villa Devoto,,-34.6053206048163,-58.5221610716413,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Host greets you"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Washer"", ""Hair dryer""]",40380.0,1,1125,1,1,1125,1125,1.0,1125.0,,t,10,38,63,243,2024-11-29,2,2,0,2024-05-13,2024-10-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.3
